termid,courseid,title,prof_string,all_listings_string,area,prereqs,descrip
"1154","001481","Trade Workshop","Esteban A. Rossi-Hansberg","ECO 581","","","Drafts of papers  articles  and chapters of dissertations or books  prepared by graduate students  faculty members  or visiting scholars  are exposed to critical analysis by a series of seminars organized by field. The chief objectives are for the writers to receive the benefit of critical suggestions  for all participants to gain experience in criticism and uninhibited oral discussion  and for students and faculty members to become acquainted with the research work going on in the department. Third- and fourth-year graduate students are expected to attend; first-and second-year students and faculty members are invited to attend."
"1154","005446","Research Seminar","","POL 595","","","Enrolled graduate students in residence will attend one of these seminars each year and present their research. First-year students sign up for 593; second-year students for 594; third-year students for 595; and fourth-year students for 596. The seminars are offered in four fields: political philosophy  comparative politics  American politics  and international relations."
"1154","013113","Havana: Urban Culture in Latin America","Rubén Gallo","LAS 325","LA","Fluency in Spanish.","This seminar will introduce students to Havana's vibrant urban culture. Theoretical readings will be combined with visits to Havana's main urban sites: architectural projects completed before and after the Cuban Revolution; public housing projects; a golf course turned into an art school after the Revolution; markets  parks  the waterfront malecón and other public gathering spaces. Discussion will focus on the uses of urban space  and the contrast between Havana and North-American Cities."
"1154","013010","Sisters' Voices: African Women Writers","Wendy L. Belcher","AAS 342 COM 394 AFS 342","LA","","In this class  we study the richness and diversity of poetry  novels  and memoirs written by African women. The course expands students' understanding of the long history of women's writing across Africa and a range of languages. It focuses on their achievements while foregrounding questions of aesthetics and style. As an antidote to misconceptions of African women as silent  students analyze African women's self-representations and how they theorize social relations within and across ethnic groups  generations  classes  and genders. The course increase students' ability to think  speak  and write critically about gender."
"1154","005283","International Relations","Andrew Moravcsik","POL 240 WWS 312","SA","","This course is an introduction to the causes and nature of international conflict and cooperation. We critically examine various theories of international politics by drawing on examples drawn from international security  economic and legal affairs across different historical eras from 10 000 BC to the present. Topics include the causes of war  the pursuit of economic prosperity  the sources of international order and its breakdown  and the rise of challenges to national sovereignty  and such contemporary issues as international environmental politics  human rights promotion  global terrorism  and the future of US foreign policy."
"1154","009617","Topics in Latin American Cultural Studies - Literature of the Environment","Rachel L. Price","SPA 350 LAS 349 ENV 354","LA","A 200-level SPA course or instructor's permission..","The earliest Latin American literatures reflected both indigenous manipulation of  and exchange with  the natural environment  and European astonishment at new flora and fauna.Today Latin American writers and artists are taking on the mounting crises of climate change  deforestation  land grabs  pollution. Beginning with a colonial text  we will move to modern and contemporary readings of these problems  including oil extraction on indigenous lands  science fiction about rising oceans  writing on the Amazon  poetry about disappearing species  etc. Novels  stories  essays and documentaries by various authors."
"1154","001004","Advanced Physical Chemistry: Chemical Dynamics and Thermodynamics","Salvatore Torquato|Chia-Ying Wang","CHM 406","STN","MAT 201 or equivalent. Some knowledge of thermodynamics is useful. This course is open to freshmen and sophomores only with instructor's permission..","This course is an introduction to statistical thermodynamics  kinetics  and molecular reaction dynamics. Following a review of classical thermodynamics  the statistical mechanics of molecular systems is developed. Discussions of transport properties  chemical kinetics  and reaction dynamics form the rest of the course."
"1154","007004","Topics in Policy Analysis (Half-Term) - Information Technology and Public Policy","Edward W. Felten","WWS 594","","","Information technology plays an ever-growing role in our lives  our economy  and our government  putting pressure on existing policy arrangements and raising entirely new policy issues. This course examines a range of infotech policy issues  including privacy  intellectual property  free speech  competition  regulation of broadcasting and telecommunications  cross-border and jurisdictional questions  broadband policy  spectrum policy  management of the Internet  computer security  education and workforce development  and research funding."
"1154","004514","Current Topics in Theory and Analysis - Theories of African Rhythm","V. Kofi Agawu","MUS 550","","","A review of major theories of African rhythm  including those by Hornbostel  Jones  Arom  Locke  Kubik  Nzewi  Anku and Toussaint. Each theory is considered from the point of view of its internal structure  the ethnographic data upon which it is based  the extent to which it incorporates indigenous perceptions  and the kinds of representational pressures exerted on the theorist by the academic culture for which s/he writes. An analytical paper on a repertory of your own choosing or a comparative critique of existing theories will be required."
"1154","013024","Education and Inequality","Kathleen M. Nolan","AMS 311","SA","","In Education and Inequality  students examine the relationship between inequality and public schooling in the United States. Students explore the educational practices and organizational structures through which inequality is produced and reproduced inside schools and how social class  race  ethnicity  gender  and other social differences shape educational outcomes. Additionally  we consider students' different experiences in schools and the ways in which individuals and groups respond to inequality. With a few exceptions  the focus is on K-12 public education with emphasis on urban schools in low-income communities."
"1154","011465","Seminar in Music Composition","Barbara A. White","MUS 541","","","A workshop environment for composers to share their creative work with one another. All collaborate in shaping the discussion so as to cultivate an open and fruitful exchange of ideas. To open the door to a discussion  we'll touch on \"individuation and association \" exploring compositional idiosyncrasies alongside resonances with established conventions and familiar discourse(s). This is not an inventory of influences so much as an exploration of the ways we simultaneously form and are formed by musical experience and how our awareness of being \"planted\" or not  may inform our work."
"1154","005373","Seminar in Comparative Politics - Comparative Ethnic Conflict","Deniz Aksoy","POL 432","SA","Students who have taken POL 356 (Comparative Ethnic Conflict) should not enroll in this seminar..","This seminar introduces students to the main concepts and fundamental questions related to the study of ethnic politics. What are the sources of ethnic identifications? What are the political consequences of ethnic divisions? How do political institutions influence ethnic relations? These are some of the main questions we will cover. We will read and discuss sample work  which analyze the relationships between ethnicity  voting  political party competition  democratic stability  and political violence. Theoretical readings will be supplemented with empirical studies from developed and developing countries across different time periods."
"1154","001329","20th-Century Japanese Literature","Atsuko Ueda","EAS 544","","","Readings in selected texts in modern Japanese literature."
"1154","006282","The Russian Short Story","Ksana Blank","SLA 308","LA","SLA 207 or permission of instructor..","All readings are in Russian. This course traces the development of the Russian short story from the 1830's to 1930's. The entire course is conducted in Russian and special emphasis is placed on active use of the language."
"1154","008015","Asset Pricing II: Stochastic Calculus and Advanced Derivatives","Birgit Rudloff","ORF 515 FIN 503","","","Course covers the pricing and hedging of advanced derivatives  including topics such as exotic options  greeks  interest rate derivatives and credit derivatives  as well as covering the basics of stochastic calculus necessary for finance. Designed for Masters students."
"1154","004204","Topics in Number Theory - Algebraic Number Theory","Christopher M. Skinner","MAT 419","QR","Prerequisites: MAT 214 and 345 or equivalent..","Course on algebraic number theory. Topics covered include number fields and their integer rings  class groups  zeta and L-functions."
"1154","002472","Building Real Systems","Andrew A. Houck|Antoine Kahn","ELE 302","","ELE 206 and ELE 301. Permission of instructor..","Comprehensive  laboratory-based course in electronic system design and analysis. Covers formal methods for the design and analysis of moderately complex real-world electronic systems. Course is centered around a semester-long design project involving a computer-controlled vehicle designed and constructed by teams of two students. Integrates microprocessors  communications  and control."
"1154","004881","Intermediate Korean II","Ho Jung Choi","KOR 107","","KOR 105 or Permission of Instructor..","A continuation of KOR 105. Continued development of four skills (speaking  listening  reading  and writing) in Korean. Complex grammatical structures and irregularities will be taught while the basics are reviewed. Idiomatic expressions will be introduced; journals will be kept for writing practice."
"1154","013047","Life in a Nuclear-Armed World","Zia Mian","FRS 138","SA","","See website"
"1154","009167","Afghanistan and the Great Powers  1747-2001","Michael Barry","NES 307","HA","","Renewed in depth  NES307 traces the great powers' struggle to control the Middle East through the prism of Afghanistan  focusing on its social and tribal background and emergence as an independent kingdom in the 18th century  on the rivalries between Russia and Britain in the 19th century (\"The Great Game\") and those between the Soviet Union and the US in the 20th  concluding with study of Washington's support in the 1980s for Pakistan-based Islamist groups fighting the Soviet occupation of Afghanistan  and the consequent rise of the Taliban movement allied to al Qaida from the 1990s to today."
"1154","001089","Origins and Nature of English Vocabulary","Timothy Barnes","CLA 208 ENG 240 LIN 208 TRA 208","LA","","The origins and nature of English vocabulary  from Proto-Indo-European prehistory to current slang via Beowulf. Emphasis on linguistic tools and methodology. Topics include the Greek and Latin elements of English  the Roman alphabet and spelling  social and regional variation  the matter of \"proper\" language  and the \"National Language\" debate."
"1154","008323","Contradictions of Freedom in American Capitalism","Ali Aslam","WRI 113","","","See the Princeton Writing Program website."
"1154","002054","Algorithms and Data Structures","Ananda Gunawardena|Kevin Wayne","COS 226","QR","COS 126  ISC 231-234  or approval by the COS placement officer..","This course surveys the most important algorithms and data structures in use on computers today. Particular emphasis is given to algorithms for sorting  searching  and string processing. Fundamental algorithms in a number of other areas are covered as well  including geometric algorithms  graph algorithms  and some numerical algorithms. The course will concentrate on developing implementations  understanding their performance characteristics  and estimating their potential effectiveness in applications."
"1154","001321","Readings in Chinese Literature - Classical Chinese Commentary","Yu-Yu Cheng","EAS 533","","","Analysis of the modes  genres  and boundaries of commentary in the Chinese tradition."
"1154","011276","Contemporary Chinese Society and Culture","Everett Y. Zhang","EAS 220 ANT 333","SA","","This course surveys \"contemporary China.\" It begins with Maoist Socialism between 1949 and 1978  and focuses on the tremendous changes of Chinese society and culture from 1978 to the present. Using ethnographies along with documentaries  this course demonstrates major trends and contradictions through people's lived experiences: decentralized social life under the state power  overall life improvement along with increasing inequality of consumer society  the rise of individual desire amidst conflicting memories of socialism  reinvention of traditions under transnational influences  and so on."
"1154","006879","Planning Methods","Thomas K. Wright","WWS 535","","","This course introduces a set of concepts and tools that are widely used in the practice of urban and regional planning. The focus is on developing an operational understanding of the models  techniques and data used in such applications as regional economic and demographic projections  cost-benefit analysis  and land use analysis. Emphasis is also placed on the limitations of the methods."
"1154","013146","Stable Isotope Geochemistry With An Environmental Focus","Daniel M. Sigman","GEO 520","","","Examines the use of stable isotope measurements to investigate important biogeochemical  environmental  and geologic processes  today and over Earth history. Introduction to terminology  basic underlying principles  measurement techniques  commonly used analytical and computational approaches for analyzing data  followed by a review of typical applications of the isotope systems of carbon  oxygen  nitrogen  and other elements. Lectures by the instructor  problem sets  numerical modeling assignments  student presentations and a final student paper based on readings from the scientific literature."
"1154","009518","Political and Economic Development of the Middle East","Mirjam Künkler","NES 265 POL 268","SA","","The course introduces major issues in the study of contemporary Middle Eastern Politics and Economics  including state formation  the phenomenon of rentier economics  the role of the military and security sector  water and food security  the variance of authoritarianism and democracy  political parties and social movements  as well as the relationship between religion and state."
"1154","002461","Information Signals","Paul W. Cuff","ELE 201","STL","The prerequisite for this course is knowledge of elementary calculus..","Signals that carry information play a central role in technology and engineering---ranging from sound and images to MRI  communication  radar  and robotic control. This course teaches mathematical tools to analyze  manipulate  dissect  and preserve information signals. For example  many continuous signals can be perfectly represented through sampling (Nyquist theorem)  which leads to digital signals. A major focus of the course is the Fourier transform. We also study linear time-invariant systems  modulation  quantization  and stability (Laplace transform and z-transform). Lab design projects in Matlab include a \"Shazam\" music ID system."
"1154","001024","Biophysical Chemistry II","Jannette Carey","CHM 516","","Some background in chemistry and familiarity with basic biochemical terms is assumed  but there are no specific prerequisites..","Broad introduction to major contemporary techniques used to study structures  functions  and interactions of biological macromolecules  including quantitative theory of molecular interactions. Aims to convey to students with diverse backgrounds and interests the utility of various experimental methods for solving molecular problems. Emphasis is on applications  practical aspects  and experimental design  and on strengths and limitations of individual methods and complementarities among them."
"1154","012796","Topics in Medieval Greek Literature - Abused  Repentant  Transvestite  Holy Women in Byzantium","Emmanuel C. Bourbouhakis","CLA 320 HLS 320 MED 320 GSS 320","LA","","In this course we will read a selection of stories about a new social and religious figure  the female saint. Translated from medieval Greek  these \"Lives\" of holy women from the later Roman and Byzantine world combine social realism (wives fleeing brutal husbands  girls escaping prostitution  women disguised as monks in order to gain entry into male preserves) with a Christian idealist piety. We will attempt to understand how such literature evolved and why the figure of the female saint escaping the plight of her gender resonated in Late Antiquity and the Middle Ages."
"1154","002544","Electronic Materials","Sigurd Wagner","ELE 541 MSE 551","","A course in solid-state or semiconductor physics  or in solid-state chemistry..","By expanding their capability and performance  semiconductors keep expanding into new applications. We will study recent device developments such as X-ray imaging arrays based on selenium and on cadmium telluride  back-lit silicon CMOS sensor arrays  solar cells with higher than 40 percent efficiency  power devices based on gallium nitride or silicon carbide  the generations of white light with inorganic or organic emitter  and quantum dot phosphors. We will emphasize technologies that are in application or close to it. Students will be encouraged to identify their own subject for reading and presentation."
"1154","008345","Found Sound","Andrea L. Mazzariello","WRI 135","","","See the Princeton Writing Program website."
"1154","009088","Political Economy Workshop","Matias Iaryczower|Thomas Romer","ECO 581","","","Seminar led by different guest professors each week to discuss their current research in the field of Political Economy. Third and fourth year graduate students are expected to attend; first and second year graduate students and faculty members are invited to attend."
"1154","003953","Introduction to Augustan Literature","Melissa Haynes","LAT 203","LA","LAT 108 or Permission Of Instructor..","A reading course in Augustan prose and poetry. The chief objectives are (1) to develop an ability to read and to appreciate Latin literature; (2) to become familiar with some of the literary themes of the age; and (3) to learn about the social and cultural world of Augustan Rome."
"1154","012339","East Central Europe in the 20th Century: History  Politics and Culture","Irena G. Gross|Jan T. Gross","HIS 564 SLA 565","","","In this course we will examine history  politics  and culture of East Central Europe after World War I. We will study a variety of institutions and cultural trends using narrative history  as well as literary essays and political manifestos."
"1154","003151","Studies in German Language and Style: Contemporary Society  Politics  and Culture","Barbara N. Nagel","GER 208","","GER 107 or equivalent.","This course traces German history and culture from 1945 to the present by examining  in a variety of media  the period's most heated debates: first  the controversy around the aftermath of Nazi rule  which escalated in the 60s and 70s in violent clashes between students and government; second  the ideological rivalry between two German states up to the reunification; third  the persistent struggles around multiculturalism; fourth  the debate around Germany's role in Europe  and why Germany is equally loved and hated by its neighbors. This course facilitates advanced competence in written and oral German."
"1154","004622","Introduction to Islamic Law","Hossein Modarressi","NES 345","SA","","A survey of the history of Islamic law and its developments  and the attempts of the Muslim jurists to come to term with the challenges of modern times. It will focus on issues in constitutional and personal laws that have the greatest relevance to the modern era."
"1154","013137","Creating Documentary Performance","Mara L. Isaacs","FRS 132","LA","","See website"
"1154","006679","Topics in Spanish Civilization of the Golden Age - Disidentes Y Marginados Del Siglo De Oro","Ronald E. Surtz","SPA 305","LA","A 200-level Spanish course or instructor's permission..","A reading of texts selected from the works of Spain's social and religious minorities. The authors of such works are either non-conformists who adopt a critical view of Golden Age Spain or members of minority groups (New Christians  Moriscos  women). The texts will be read against the background of the social and religious history of the period."
"1154","013062","Fundamentals of Biofuels","José L. Avalos","CBE 418 ENE 418","STN","CHM 301/303 Organic Chemistry  MOL 345 Biochemistry  or MOL 214/215.","This course defines biofuels  and explains why we should make them. It presents the challenges and opportunities of sustainable biofuels  addressing issues of land use  and competition with food production. It describes production processes of first generation  and cellulosic ethanol. It covers microbial engineering to improve production  or make new advanced biofuels. It describes the use of photosynthetic organisms such as algae  which fix carbon directly from the atmosphere to make biofuels. It addresses the environmental  economic and societal impact of biofuels  and how they can fulfill their promise as a renewable source of energy."
"1154","006669","Studies in Spanish Language and Style","Mariana Bono |Monserrat Bores Martinez","SPA 207","","SPA 107 or SPA 108. Also open to students who have completed the Spanish language requirement through the Department's placement test or an AP 5/SP SAT ST 760 score..","An advanced language course designed to increase students' fluency and accuracy in Spanish with an integrated approach to content: classes and assignments draw on various types of texts (literature  film  visual media) that focus on Madrid and Buenos Aires. Students hone their linguistic skills by engaging in discussions about the urban environment  and its cultural and artistic productions. The course aims to raise intercultural awareness and to explore the contexts in which cultural values and meanings are created. Reading and writing assignments cover different genres  and verbal interaction and personal production are actively encouraged."
"1154","011322","Tibetan Buddhism","Jonathan C. Gold|Jeremy D. Wallace","REL 227","EM","","This course is a survey of the Buddhist traditions of Tibet  focusing on the doctrines and practices associated with the main schools of tantric ritual and meditation. Topics covered will include: the origins of the distinct forms of Buddhism in Tibet; Buddhist responses to historical challenges; the special relationship between politics and religion in Tibet; the role of Tibetan Buddhist scholars and scholasticism; Tibet through the lenses of the Chinese  and the West; and Tibetan Buddhist art."
"1154","004443","Music in the Middle Ages","Rob C. Wegman","MUS 230 MED 230","LA","Ability to read musical notation.","This course is a survey of Western musical practices from the earliest notations to c.1400. Topics include Gregorian chant and the development of musical notation  the courtly love songs of troubadours and trouvères  polyphonic practices in 13th-century Paris  and the new genres which emerged in the later Middle Ages: motet  chanson  and mass. The focus throughout will be on the productive tension between sacred and secular and on examples of transformative musical borrowing."
"1154","013063","Bioethics: Clinical and Population-Level","Johann D. Frick","CHV 333 PHI 344","EM","","This seminar aims to introduce students to a range of philosophical debates in clinical and population-level bioethics. Among the topics in clinical bioethics that we may discuss are physician-assisted suicide and euthanasia; abortion; and the ethics of genetic enhancement. In population-level bioethics  questions we may discuss include the definition and measurement of health; cost-effectiveness and disability-discrimination; the significance of health inequalities; personal and social responsibility for health; treatment vs prevention in the fight against HIV/AIDS; and standards of care in clinical trials in the US and abroad."
"1154","003346","Approaches to American History","Kevin M. Kruse|Rebecca A. Rix","HIS 280","HA","First priority is given to Sophomores..","An intensive introduction for history concentrators  particularly those who plan to take their independent work seriously. Students will immerse themselves in documents of three events: the Little Rock school desegregation crisis of the 1950s; Native American policies and the Dawes Act of 1887; and the Salem witch trials of 1692-1693. Interpretation of documents  framing of historical arguments  and construction of historical explanations will be stressed. Lectures introduce a basic vocabulary of analysis."
"1154","006821","Econometrics and Public Policy (Advanced)","Tom S. Vogl","WWS 508","","Non WWS Graduate students should contact the instructor directly for enrollment..","Discusses the main tools of econometric analysis  and the way in which they are applied to a range of problems in social science. Emphasis is on using techniques  and on understanding and critically assessing others' use of them. There is a great deal of practical work on the computer using a range of data from around the world. Topics include regression analysis  with a focus on regression as a tool for analyzing non-experimental data  discrete choice  and an introduction to time-series analysis. There are applications from macroeconomics  policy evaluation  and economic development. Prerequisite: grounding in topics covered in 507c."
"1154","012654","Agriculture and Food Security","Eileen Zerba","ENV 342","","","This course provides an understanding of the complex and challenging public health issue of food security in a world where one billion people are under-nourished  while another billion are overweight. Topics explore the connections among diet  the current food and food animal production systems  the environment and public health  considering factors such as economics  population and equity. Lectures  discussions and case studies will examine these complex relationships and alternative approaches to achieving both local and global food security and the important role public health can play."
"1154","010283","Integrated Building Systems","Peter A. Pelsinski","ARC 509","","","An introduction to building systems and the methods of construction used to realize design in built form. First half of the course will be an overview of the primary systems  materials and principals used in construction of buildings and the fabrication of elements  through lectures and accompanying lab sessions. The second half will be an explanation of the means by which information is communicated from designers to fabricators  current standards in the practice of architecture  and practice's relation to changes in methods of fabrication and project delivery."
"1154","011648","The Great Recession: Causes  Consequences  and Remedies","Paul R. Krugman","ECO 348 WWS 303","SA","ECO 100  ECO 101 and ECO 202.","This course covers topics related to the current economy and current economic policy. The course will begin by reviewing the causes of the recession that began in December 2007. It will concentrate on consumer behavior  financial markets  unemployment  and the housing sector. The role of public policies in contributing to the economic crisis and in ending the crisis will be explored. The state of the recovery will be assessed and monitored. The course will also consider current economic policy priorities."
"1154","013029","Civil Wars and Political Foundations in Early Modern French Literature and Philosophy","Christophe Frédéric Laurent Litwin","FRE 360","LA","","From 1550 to 1789  France faced a period of extreme civil unrest (the Wars of Religion  the assassination of a king  the Fronde  the Revolution) and concurrently witnessed the foundation of a powerful  yet often dysfunctional  modern centralized State. We will adopt a historical and sociopolitical contextualizing approach to question how experiences of civil unrest are addressed and echoed in a broad range of literary  philosophical and political texts (Montaigne  Hobbes  the Edit de Nantes  Corneille  Pascal  Rousseau). We will discuss the conceptions of the modern State and of civil society that have stemmed from these experiences."
"1154","003198","German Literature in the 17th Century - \"Was ist barock?\"","Barbara N. Nagel","GER 511","","","The concept of the \"Baroque\" emerges as the belated reaction to a change that took place with regard to the idea of the Renaissance. The seminar will thus start with the questions of defining epoch and style. As the Baroque is one of the first transcultural phenomena  we will add to our readings of German Baroque those of Shakespeare and Caldéron. This broadly \"cultural\" character also means that the Baroque cannot be restricted to a narrowly textual phenomenon; the Baroque  rather  is multimedia in character. Hence  we will complement our readings of literature and philosophy with excursions into the fine arts and musical performance."
"1154","013065","Spectral Thinking in Modern Chinese Literature and Film","Erin Y. Huang","COM 230 EAS 235","LA","","'Spectral Thinking' examines what may be characterized as supernatural  fantastic  and anomalous in twentieth century and contemporary Chinese film and literature. Through the lens of spectral thinking  this course introduces a modern Chinese history replete with phantoms  dreams  and nightmares of the modern era. These include science fiction and horror films from early twentieth century  wuxia imagination (martial arts genre) in linking fractured Chinese communities in the Cold War era  the phenomenon of' 'nostalgia' in post-socialist Chinese film and literature  female revenge story  postmodern mysticism  and virtual fantasy."
"1154","012131","Financial Modelling","Wei Xiong","ECO 527 FIN 527","","ECO 525/FIN 525 and ECO 526/FIN 526 (526 may be taken concurrently)..","Advanced asset pricing and corporate finance including a selection from: models of financial crises and bubbles; interaction between finance and macroeconomics  derivative pricing in incomplete markets; tests of asset pricing models and associated anomalies; models of investor behavior; financial econometrics  including tests of asset pricing models and methods for high frequency data. Pre-requisites: ECO 525 and 526 (526 may be taken concurrently)."
"1154","013090","Literature and Photography","Eduardo L. Cadava","ECS 342 ENG 355 COM 342","LA","","Since its advent in the 19th century  photography has been a privileged figure in literature's efforts to reflect upon its own modes of representation. This seminar will trace the history of the rapport between literature and photography by looking closely at a number of literary and theoretical texts that differently address questions central to both literature and photography: questions about the nature of representation  reproduction  memory and forgetting  history  images  perception  and knowledge."
"1154","009153","Topics in Policy Analysis (Half-Term) - Defense Policy Analysis","Michael E. O'Hanlon","WWS 594","","","Covers types of analytical frameworks for evaluating military issues. Methodologies range from simple quantitative methods for understanding combat to structured use of military history to defense budget calculations to simple assessments of military tech. Address 7 topics: terrorism  modern air-ground warfare; infantry combat including guerrilla war  peace enforcement  urban warfare  mountain & jungle warfare; missile battle/missile defense; military transport  supply  logistics; effects & implications of weapons of mass destruction; budgetary & econ. issues in defense planning; military tech.  future of warfare."
"1154","008347","Consumer Culture","Sara L. Bryant","WRI 137","","","See the Princeton Writing Program website."
"1154","003334","East Asia since 1800","He Bian|Sheldon M. Garon","HIS 208 EAS 208","HA","PDF option is not available to History concentrators..","This course is an introduction to the history of modern East Asia. We will examine the inter-related histories of China  Japan  and Korea since 1800 and their relationships with the wider world. Major topics include: trade and cultural exchanges  reform and revolutions  war  colonialism  imperialism  and Cold War geopolitics."
"1154","006958","Topics in Applied Economics - Growth  International Finance & Crises","Ashoka Mody","WWS 582","","","This is a macro  international finance-oriented development course  which will focus on the political economy of policy decisions. It will cover the following themes: 1. GDP growth and volatility; 2. the size  composition  and influence of international capital flows; 3. sudden stops in capital flows and financial crises; 4. the domestic and multilateral response to crises  including the role of fiscal adjustment  external financing  and debt restructuring; 5. We will draw on several country case-studies and students will be encouraged to undertake short research assignments to deepen their own policy interests."
"1154","004868","Elementary Persian II","Amineh Mahallati","PER 102","","PER 101 or permission of instructor..","To develop the skills of understanding  speaking  reading and writing modern Persian. The classes are conducted mostly in Persian with emphasis on oral drills and conversations."
"1154","000342","Thesis Studio","Stanley T. Allen|Michael Meredith","ARC 508","","One course is required for all M.Arch. students. Completion of Pre-Thesis Workshops is required for entry into Thesis Studio..","The Master of Architecture Thesis is an independent design project on a theme selected by the student. The student begins with a thesis statement outlining an area of study or a problem that has consequences for contemporary architectural production. Marking the transition between the academic and professional worlds  the thesis project is an opportunity for each student to define an individual position with regard to a specific aspect of architectural practice. As an integral part of the design process  it is intended that the thesis project will incorporate research  programming and site definition."
"1154","004922","Philosophy of Science","Hans P. Halvorson","PHI 321","EC","","We will look at some philosophical issues that come up in relation to science. e.g. What is a scientific theory  and what does it mean to believe that a scientific theory is true? How can we distinguish science from pseudoscience? Is science making progress in getting closer to the truth? If two distinct theories both explain all the phenomena  then how do we decide which one to believe? How far can we trust science to lead us to a complete understanding of the nature of reality? Are there sources of knowledge besides science; and  if so  how are we to integrate them with scientific knowledge?"
"1154","013027","Size Matters: Crossed-Cultural Perspectives on Scale","Andrew J. Hamilton","ECS 353 ART 383 LAS 340","EC","","When the Spanish conquered the Inca Empire  they became immersed in a civilization with its own age-old intellectual tradition that they often did not understand. Scale  or relative size  was a relational property that Andean people long employed to convey meaning between objects  individuals  and features of the experienced world. This course will juxtapose the way scale was conceptualized and utilized in the Andes with a variety of readings on scale from European sources-including architecture  cartography  literature  and other realms-to better understand the oceans that separate the cognitive orientations of these equally Old Worlds."
"1154","013076","Narrative Film: Working from the Script","Su Friedrich","VIS 438","LA","Either VIS 261/262 (Intro) or VIS 263 (Documentary) or VIS 264 (Narrative) or VIS 362 (Intermediate) and self-sufficiency in film editing software  either Premiere CS6 or Final Cut 7..","A script is only the beginning. Then come the interesting decisions: the actors  the visual style  and the sound design. In this class  each student will be given one segment of a script which they can interpret in any way they choose. Will your part be done as a film noir? A musical? Will it be shot in black and white? Acted in the nude? Reimagined as a documentary? At the end of the term  all the segments will be strung together to make a complete film--a surprising collage of everyone"
"1154","013151","Molecular Basis of Cancer","Yibin Kang","MOL 423","","","We will explore the molecular events leading to the onset and progression of human cancer. We will review the central genetic and biochemical elements that make up the cell cycle  followed by a survey of the signal transduction pathways and checkpoints that regulate it. We will discuss oncogenes  tumor suppressor and mutator genes that act in these pathways and review the role of viral oncogenes and their action on cells. We will investigate the role of cancer stem cells and the interaction between tumor and the host environment. We will explore specific clinical case studies in light of the molecular events underlying different cancers."
"1154","012691","Cell Biology and Development","Danelle Devenport|Paul D. Schedl|Gertrud M. Schupbach|Jean E. Schwarzbauer","MOL 506","","MOL348.","A continuation of MOL 504  with two modules  Cell Biology II and Development. Cell Biology II concerns how cells assemble into functional tissues  covering the molecular components and fundamental concepts in cell communication  adhesion  shape  division  and differentiation. Development covers the basics of developmental biology  focusing on important concepts and model systems. Primary literature is used to introduce seminal works and classic approaches  modern experimental techniques  and outstanding questions in the field. Students learn the basis of a good paper  to read critically  and to think beyond the reading."
"1154","001307","Chinese Intellectual History","Willard J. Peterson","EAS 508","","","Methods  sources  and problems of research in Chinese thought  including examination of some broad interpretations of intellectual development of China. A reading knowledge of Chinese or Japanese is required for the study of selected problems areas through seminar discussion  oral reports  and research papers."
"1154","013081","Creating Collaborative Theater","Aaron Landsman","THR 314 VIS 314","LA","","How are directors and actors the co-authors of a live performance  and how can anyone contribute text to a work that seeks its own unified vision? How can design play as integral a role as text? This class is open to people who are seasoned performers  writers  directors  composers  filmmakers and designers  as well as those who appreciate a good risk and are willing to take one now. Over the semester  we will work together to make something new  look at examples from theater and other disciplines of real collaborations and partnerships  and present in-progress what we have at the end of the semester."
"1154","007962","Design of Large-Scale Structures: Buildings","Richard B. Garlock","CEE 461","STN","Students should have taken both CEE 312 and CEE 366  or have permission from the instructor..","This course will focus on the structural design of buildings and is open to students of engineering and of architecture who meet the prerequisites. The course will culminate in a major building design project incorporating knowledge and skills acquired in earlier course work. Structural design is considered from concept development to the completion of detailed design while incorporating appropriate engineering standards and multiple realistic constraints."
"1154","004193","Analysis I: Fourier Series and Partial Differential Equations","Elias M. Stein","MAT 325","QR","MAT215  218  or consent of instructor..","Basic facts about Fourier Series  Fourier Transformations  and applications to the classical partial differential equations will be covered. Also Fast Fourier Transforms  Finite Fourier Series  Dirichlet Characters  and applications to properties of primes."
"1154","006996","Topics in Policy Analysis (Half-Term) - Psychology and Inequality","Susan T. Fiske","WWS 594","","","Two major areas of psychology contribute to the study of social policy and inequality.The first is social psychology  which focuses on inter-group relations  interpersonal perception  stereotyping  racism  aggression  justice and fairness. The second domain involves the fields of social-cognition  judgment and decision making  areas of research that study human information processing in a way that is not about individual differences  and often not social."
"1154","000345","Structural Design","Nat Oppenheimer","ARC 511","","","Introduction to the design of building structures of steel  timber and reinforced concrete."
"1154","013098","American Scriptures","Seth A. Perry","REL 383 ENG 332","SA","","The relative novelty of American scriptures allows us entry into the most essential questions of scriptures' meaning  function and use: What is a scripture? How does a text become one? We will discuss selections from The Book of Mormon  Science and Health  Message to the Blackman in America  and Dianetics  along with several other new-world scriptures and  by way of comparison  the American histories of some old-world scriptures. Emphasis will be on reading and reflecting on these texts as primary sources  investigating their internal logic  discursive influences  and rhetorical effects to think about how communities have formed around them."
"1154","001381","Introduction to Microeconomics","Elizabeth C. Bogan","ECO 100","SA","","Economics is the study of how people and societies deal with scarcity. This course focuses on the advantages and disadvantages of market systems for allocating scarce resources."
